Date,Campaign_ID,Sessions,Page_Views,Bounces
2021-06-19,22,2699,4756,232
2020-06-08,14,1826,11452,318
2021-12-23,6,1645,12559,99
2020-05-11,26,1231,12167,194
2019-12-20,16,1410,9242,143
2022-11-18,11,4450,5254,268
2022-10-22,21,3155,12841,261
2021-01-10,24,4052,13073,389
2023-01-23,22,559,1409,54
2022-10-18,6,1048,14766,17
2020-02-06,15,4325,6855,315
2019-11-13,9,1836,11910,67
2021-05-03,4,3579,12448,156
2022-04-04,18,3177,2746,74
2023-03-14,21,4986,7745,488
2020-05-21,10,4741,9986,154
2023-09-04,28,3443,14616,159
2020-03-17,24,4566,5606,18
2020-12-27,14,3288,11355,447
2022-09-11,4,4896,13140,127
2021-08-07,1,3366,8281,69
2021-09-22,17,2877,2908,257
2020-07-12,21,4012,14438,169
2021-12-27,25,2712,10331,499
2022-03-07,2,4107,4800,306
2021-12-11,5,2522,6985,201
2020-02-14,28,2616,2149,141
2020-09-17,30,1209,14037,371
2020-09-14,28,2524,7635,316
2020-06-16,27,2990,2091,322
2023-09-27,29,741,13226,357
2021-12-12,30,4458,7835,62
2023-09-08,14,4841,9058,348
2019-02-18,5,273,5382,278
2022-02-28,5,476,848,279
2021-07-15,5,2162,859,430
2021-11-22,25,4105,12420,175
2023-09-04,15,138,14660,175
2022-10-29,8,4670,3092,284
2021-06-08,1,3704,5496,369
2023-10-04,18,832,1756,458
2020-05-05,13,644,10287,442
2019-04-05,6,2473,1812,25
2021-07-16,11,2564,5996,290
2020-05-25,13,4263,13998,312
2022-10-30,9,3522,4033,69
2023-06-12,26,4400,13982,360
2023-01-23,26,4905,11958,13
2023-02-15,8,3454,6331,426
2020-06-26,28,4220,7041,492
2022-02-01,24,1858,3748,255
2022-08-31,22,3076,13336,84
2023-06-12,17,4257,2708,268
2019-06-24,12,464,14036,61
2020-02-26,17,911,12095,13
2022-08-16,9,2325,3953,348
2022-03-26,27,2021,11913,35
2019-03-14,20,472,8439,434
2019-01-07,10,1580,5293,73
2023-04-25,15,4830,14933,158
2019-07-13,24,3467,9065,434
2019-12-17,13,2570,11086,253
2021-01-12,23,881,10521,255
2021-04-28,30,4824,9321,414
2019-05-04,28,4372,11758,37
2019-11-10,29,4928,7218,484
2021-03-17,6,1349,6841,309
2021-12-02,18,4983,11047,446
2023-04-13,16,4878,1448,124
2022-04-10,15,414,6881,332
2023-06-26,24,1167,10223,441
2020-04-08,10,994,9763,276
2020-06-02,5,2448,3948,462
2019-07-04,15,3289,3993,255
2023-10-22,28,4793,13020,146
2019-04-03,29,2896,7452,14
2023-04-21,15,4242,4027,28
2022-11-23,18,891,13001,374
2021-02-03,5,4524,6359,313
2023-10-01,17,1545,910,453
2022-06-26,20,2118,9322,182
2022-02-19,8,960,10678,58
2020-05-28,21,2723,4391,98
2019-05-19,10,3451,2771,348
2019-11-21,15,3266,13342,453
2021-09-21,14,4972,2903,262
2020-07-15,10,795,1315,106
2022-10-07,24,237,5203,320
2020-04-23,7,3399,5409,328
2023-09-02,23,958,13371,358
2021-08-18,21,2590,10221,18
2023-05-23,11,4188,14111,283
2021-03-22,14,589,3949,496
2019-02-03,12,1254,1915,160
2019-06-14,16,4697,3537,174
2020-03-05,3,4195,7343,485
2022-01-12,10,3194,1071,355
2021-04-18,7,4857,4143,51
2020-05-02,6,3693,5473,237
2022-11-11,1,4162,11893,169
2023-03-25,8,3437,13776,217
2020-05-04,1,4485,13896,269
2022-10-28,12,3539,10596,477
2023-02-20,23,610,6327,96
2023-01-03,26,2947,9769,144
2022-11-17,4,728,11820,140
2022-03-13,8,2276,13213,263
2023-10-29,20,1851,717,199
2022-08-01,21,1883,14789,122
2021-06-13,24,3787,3642,356
2020-02-24,20,2183,856,256
2022-03-15,3,1843,2860,49
2019-02-01,28,3682,7844,277
2020-04-12,9,2644,4080,458
2022-10-23,7,3480,7094,496
2019-06-15,8,3873,9231,276
2022-08-27,14,1321,3802,89
2021-11-23,26,4758,3998,486
2022-09-05,1,2354,11098,147
2022-03-20,10,3787,12279,440
2019-04-17,15,3363,11514,464
2023-06-13,1,2650,9252,325
2019-07-19,20,1178,13949,16
2022-09-09,5,4216,10893,282
2020-02-26,7,3208,661,32
2023-05-08,29,2170,2527,74
2022-06-12,17,3870,1254,348
2022-07-02,20,3411,8900,179
2021-10-08,18,1954,14584,265
2020-04-06,25,2916,11296,203
2022-01-17,24,4783,14947,100
2023-11-17,3,3120,11468,38
2022-10-02,7,3212,4402,57
2019-07-11,7,4297,602,224
2019-01-19,14,4085,14426,116
2023-12-28,4,4541,11252,416
2020-06-01,18,1135,1896,309
2019-06-15,11,3845,6889,312
2023-10-16,20,2640,12792,24
2020-08-04,16,4914,4618,208
2020-07-02,17,3022,4521,330
2019-11-02,22,3869,2738,332
2023-03-10,23,2790,7081,62
2021-12-01,11,2859,4133,197
2021-08-18,16,3382,9614,96
2023-09-29,24,4288,360,325
2021-03-24,21,716,14724,226
2023-12-11,13,4197,11125,114
2021-12-29,1,1048,3840,147
2021-08-19,9,1515,3603,373
2021-03-04,4,2480,13069,193
2023-11-13,26,2803,7606,17
2022-09-03,14,1080,1840,44
2022-02-07,11,2700,6548,391
2021-09-22,20,4616,5467,166
2023-01-20,25,3066,4134,335
2021-10-15,9,893,11930,122
2023-09-14,18,878,8541,239
2021-03-05,28,872,1212,481
2022-08-09,12,1211,12209,499
2021-10-29,3,659,7184,60
2023-05-13,12,4618,8636,359
2022-09-16,16,2652,2261,90
2020-09-25,22,4462,9318,327
2019-10-04,20,2762,5765,34
2023-11-17,8,3666,4116,334
2022-03-14,6,2028,1658,225
2020-12-08,30,3218,1740,54
2023-12-18,17,145,711,268
2020-09-21,9,4106,5212,199
2020-09-29,15,3561,12326,189
2023-11-23,29,2982,5930,430
2022-09-28,21,3110,4582,89
2019-10-22,2,3810,11557,67
2022-11-07,4,1460,1475,414
2019-11-09,23,3533,12202,251
2019-10-14,14,172,11545,276
2021-05-16,8,2930,13356,200
2023-01-15,24,4187,599,287
2023-02-08,19,2872,10062,281
2022-12-17,16,4179,13570,159
2022-03-29,20,4634,13231,93
2019-07-18,6,3458,3663,493
2019-05-07,11,1131,9305,344
2023-04-22,23,4198,8663,232
2022-01-03,28,4842,9211,207
2021-01-01,18,1056,3572,469
2020-06-29,26,3362,5460,298
2019-08-08,5,378,12810,83
2022-03-06,21,1638,14150,492
2023-10-05,17,358,1795,493
2020-10-01,8,3202,8929,83
2023-11-26,18,166,2152,440
2023-08-29,11,837,14394,394
2022-07-16,30,1256,3681,239
2023-07-04,13,479,7501,189
2022-04-19,22,3251,3540,443
2021-07-04,9,1833,12320,62
2021-12-02,20,3302,11247,241
2019-12-11,24,4331,5446,102
2023-08-07,4,2134,2539,116
2021-04-13,5,4376,1040,363
2020-10-15,11,4732,5223,259
2023-03-01,29,1569,3565,208
2023-04-30,27,4455,553,143
2022-07-19,22,1462,11651,282
2022-07-30,15,472,9173,39
2021-11-27,4,938,3975,435
2020-07-01,1,4641,9353,302
2023-05-24,19,4053,5326,158
2019-03-17,11,4276,788,58
2022-10-13,17,229,14327,184
2019-05-04,1,2236,14434,223
2021-06-21,10,411,2485,301
2021-09-15,4,1533,4407,382
2023-08-19,2,3334,3737,21
2023-01-02,19,4781,478,50
2019-02-22,6,1265,9201,271
2019-05-11,5,3424,922,452
2019-08-11,24,945,2285,259
2019-10-28,6,1637,6246,162
2023-09-19,30,1554,9964,147
2020-10-27,23,4043,6463,52
2023-05-10,16,1958,5231,423
2019-10-16,23,3950,14069,383
2020-09-10,21,1268,12789,397
2019-12-07,25,4900,338,447
2019-03-31,12,2568,14774,443
2019-07-30,25,4902,6185,179
2023-02-23,10,1323,3274,344
2020-01-06,9,3377,7510,217
2021-04-27,6,1143,5113,490
2020-07-22,6,188,9739,220
2019-02-18,8,549,1819,298
2019-03-07,27,4302,5055,229
2022-04-06,11,2769,6476,338
2022-11-27,17,2841,7285,381
2022-11-09,21,4026,2176,301
2020-06-28,11,1950,13004,392
2019-03-01,4,1093,3927,482
2023-08-07,10,3742,5959,48
2023-06-13,18,315,14895,41
2020-04-08,16,1415,8225,83
2020-06-11,18,1740,7647,283
2022-04-15,3,3105,5339,91
2021-11-22,6,2220,4337,448
2019-01-09,23,1429,3238,319
2021-02-15,10,1530,9040,483
2023-10-18,20,3299,5760,465
2021-11-18,2,666,1389,387
2023-12-11,21,4477,1998,406
2020-02-25,2,395,3824,47
2021-03-04,3,206,727,366
2020-07-20,8,1394,14635,58
2019-09-01,17,120,10648,135
2022-01-14,10,1098,13665,255
2020-07-23,30,3161,2534,17
2021-12-22,15,2928,9763,187
2021-02-04,18,1951,8014,191
2021-08-19,13,2240,10251,255
2021-11-30,4,3193,14181,80
2021-09-18,21,3741,2518,315
2021-07-11,14,2808,5795,81
2019-03-09,2,4611,675,278
2021-06-14,25,4685,11968,175
2023-05-27,11,2294,7994,234
2019-07-15,3,4489,6551,125
2019-06-08,7,4780,4315,256
2021-04-29,17,991,6415,398
2022-12-06,27,4902,11144,157
2022-07-20,18,1004,14339,360
2019-02-07,5,3320,9205,308
2022-11-28,9,4769,5146,304
2022-11-02,10,4566,3593,266
2023-06-12,16,3011,385,334
2023-03-10,24,1007,8003,279
2021-04-20,8,482,12657,268
2023-11-25,18,3110,3123,489
2021-06-04,3,1577,6498,106
2020-08-13,28,772,1616,411
2022-09-12,16,3667,5692,233
2019-09-07,27,223,13359,48
2019-04-10,14,1007,7872,41
2022-11-11,1,107,1112,239
2022-10-02,20,3974,7734,76
2021-09-02,8,450,12011,221
2020-06-26,21,4256,2730,11
2023-02-12,28,808,2539,121
2019-03-29,21,3061,14188,135
2022-07-11,20,4998,14810,426
2022-02-13,16,3133,6215,423
2022-04-28,21,1360,6228,457
2019-03-19,22,2471,10391,353
2019-12-05,3,4126,6039,349
2022-11-25,4,1319,1268,429
2019-02-26,26,4216,8328,256
2022-11-06,9,4656,12222,60
2020-10-22,11,1487,8717,10
2020-12-13,2,3913,14293,368
2019-05-13,27,4332,255,121
2023-12-23,28,2371,11237,47
2021-10-19,16,560,1900,410
2021-07-28,21,4886,404,79
2020-03-27,2,521,14142,70
2021-09-23,5,4004,5934,229
2022-04-04,8,1999,1162,457
2022-07-15,26,1861,2704,467
2019-01-02,11,3514,11082,123
2022-07-29,27,4802,3175,321
2023-02-17,28,4470,11962,364
2020-08-17,20,2574,14518,318
2019-10-08,9,3078,11513,188
2022-11-29,21,4294,11678,406
2021-09-06,12,3726,8966,358
2019-03-31,3,4684,1678,236
2023-11-02,24,2141,7071,243
2021-03-04,4,626,13796,311
2022-06-06,17,652,1820,249
2020-04-08,30,1467,8960,187
2023-03-22,29,2924,14234,110
2019-05-11,30,1110,262,79
2023-06-20,7,3302,13780,280
2020-03-10,9,3534,8967,118
2021-04-24,15,2207,5827,86
2022-09-19,20,616,6857,281
2019-08-12,15,1637,13015,118
2020-01-06,11,1681,12770,181
2020-06-26,5,1890,13518,398
2020-08-10,1,1905,10286,104
2020-11-29,24,1362,9105,202
2019-11-10,12,4595,14634,80
2021-11-03,2,1880,8748,347
2021-04-22,15,3342,9972,86
2019-04-15,12,4833,9248,460
2019-03-02,19,1371,2147,338
2022-07-02,24,4629,4643,249
2023-10-19,27,487,12974,125
2020-05-08,13,1522,5598,457
2021-03-11,14,4969,14675,99
2022-02-07,3,3688,332,386
2020-06-12,14,2825,7072,283
2019-03-26,1,1748,13315,84
2023-10-04,10,3662,700,128
2020-09-08,17,612,13265,139
2023-10-12,24,3523,13463,451
2020-08-14,5,830,7660,302
2019-03-10,22,3656,13321,186
2020-05-23,16,3912,13448,317
2019-07-28,24,3584,12057,33
2019-10-08,20,2043,8109,431
2022-03-30,30,579,2350,267
2019-06-23,9,2636,11211,102
2022-01-13,27,2553,454,117
2022-08-20,17,3468,3882,433
2019-12-16,8,4443,498,115
2023-05-29,11,4432,1543,169
2022-06-19,16,4392,12700,481
2021-01-04,18,1603,4986,10
2019-06-08,29,1410,4447,54
2019-05-11,22,2436,6236,302
2021-02-04,30,3642,10899,315
2020-06-04,2,2045,1807,340
2021-02-24,23,971,6507,370
2021-12-24,23,4958,4775,308
2022-10-07,5,2150,5213,277
2020-01-22,29,4693,12089,410
2020-12-16,1,976,1941,458
2022-03-03,11,1952,2779,399
2023-02-03,13,2890,6361,386
2019-05-01,14,1882,5582,457
2020-04-20,9,1068,5316,266
2020-03-11,3,1607,5581,46
2020-10-05,4,1075,4361,71
2019-05-01,23,2716,6136,406
2022-03-22,17,4676,12488,83
2021-07-26,22,4148,9642,345
2022-04-05,11,3728,5763,101
2021-04-16,7,4402,7575,262
2020-02-06,29,3867,11096,398
2019-05-21,19,801,4078,118
2021-07-31,25,1911,282,59
2022-06-09,9,2996,2680,189
2023-05-05,7,3907,12504,221
2023-01-31,23,1231,8275,63
2021-11-06,22,1191,11078,42
2022-05-26,22,4102,7047,333
2021-05-11,7,2580,6149,150
2022-06-17,29,3325,11531,291
2023-12-26,25,1314,3197,391
2023-12-08,1,977,1757,73
2020-11-01,1,3534,243,161
2021-07-31,19,3371,13402,494
2020-04-12,20,205,8142,47
2021-08-01,21,2187,10157,129
2020-08-05,6,3429,6645,333
2020-03-14,8,1501,7429,430
2023-05-25,14,2880,5211,453
2023-11-03,18,3768,13561,389
2022-01-10,2,335,2101,490
2023-03-02,26,3912,12272,103
2019-09-02,12,2420,4177,304
2022-10-22,18,3801,9823,321
2021-11-22,10,1995,2025,430
2022-06-07,4,769,293,15
2021-09-01,11,941,3483,288
2020-02-01,3,2284,1960,427
2021-02-15,7,1092,8398,464
2022-12-07,26,342,14182,392
2020-02-16,1,3188,13359,324
2022-01-01,1,4087,11200,76
2022-07-25,5,4891,4981,462
2020-08-24,22,1154,7236,193
2023-01-23,11,440,4924,94
2020-03-14,18,1337,14589,91
2023-11-08,8,1664,643,237
2021-10-21,28,2404,11164,66
2021-02-07,10,3250,12077,458
2022-10-09,15,825,2163,482
2020-01-07,3,4519,11678,438
2021-11-13,16,3704,3671,108
2022-10-01,19,752,12787,426
2020-09-30,16,454,975,448
2020-11-14,4,3785,8114,120
2021-08-27,30,4980,12240,448
2023-10-25,8,2208,823,324
2020-10-04,22,4868,7212,95
2019-07-19,7,285,7554,464
2022-05-15,7,2114,4627,460
2021-07-01,20,3078,7142,315
2019-05-12,29,4719,6258,272
2021-10-02,14,4484,13977,386
2021-03-31,15,3223,14433,267
2020-08-25,22,4640,6315,271
2020-07-04,4,2995,4503,242
2023-07-08,15,2713,1957,282
2023-12-24,17,3406,2307,28
2020-07-30,10,1486,14781,44
2023-04-04,4,3929,6751,95
2020-09-03,11,4058,5246,390
2021-04-25,24,4196,10233,215
2019-08-02,24,521,5879,38
2022-05-08,23,306,1813,416
2019-03-12,11,1527,1068,47
2022-02-02,10,2312,9263,440
2021-03-27,12,3986,6423,266
2020-08-13,12,647,11913,320
2020-03-03,1,4039,2178,11
2019-11-10,5,2286,426,70
2021-12-06,1,768,12246,428
2022-04-13,5,3055,12007,216
2019-06-13,17,1117,6995,419
2019-07-29,5,3717,7626,436
2020-01-07,28,4410,2931,267
2019-07-01,16,3152,11065,38
2020-10-12,3,2209,9875,371
2021-09-01,3,1613,2899,149
2023-12-10,16,1352,8264,133
2021-05-08,17,1030,12379,496
2023-07-23,22,4356,7768,356
2023-11-02,17,1662,9170,188
2021-06-14,30,348,4319,386
2021-01-11,15,222,13646,465
2019-10-30,6,3275,2102,91
2022-04-13,13,638,508,163
2020-10-18,23,3270,5161,235
2022-04-28,1,795,2112,338
2023-02-11,23,3251,10979,34
2021-10-30,15,4357,10546,336
2020-09-22,8,1220,13312,36
2020-12-10,27,1968,9013,12
2022-05-09,29,1155,7961,226
2022-08-19,12,549,10207,132
2022-12-21,2,934,12664,484
2019-06-11,26,4855,6042,197
2020-11-17,16,2801,2376,164
2022-02-02,7,3260,5081,293
2019-11-28,6,1245,13092,368
2019-09-03,29,1415,7683,147
2023-06-08,27,1324,9013,193
2023-02-08,30,3654,2510,243
2023-11-07,19,1878,384,193
2019-07-15,18,391,13222,36
2020-11-18,13,2182,3088,142
2019-12-20,28,899,5254,265
2022-04-25,5,1522,5847,342
2021-10-08,11,4156,2287,280
2023-07-28,28,3135,11082,360
2019-10-01,17,1236,245,356
2020-06-21,27,4595,8491,278
2023-06-03,9,4790,14280,178
2023-12-22,16,807,7403,234
2019-10-30,4,620,13986,253
2023-11-09,4,747,7092,274
2021-12-26,24,2889,1850,228
2019-07-27,8,1752,1807,459
2023-05-10,21,3322,10085,165
2019-05-11,3,3327,5409,20
2020-11-27,13,2044,3130,389
2020-01-16,17,155,11777,385
2020-06-17,28,2631,2999,469
2020-05-27,8,1581,14147,45
2019-02-17,30,356,12851,174
2023-12-29,21,3889,11399,51
2021-10-16,24,2123,4729,486
2022-08-31,6,1583,3856,375
2021-05-04,12,2665,6991,221
2021-04-05,24,1028,7128,185
2020-12-26,4,2124,12567,149
2020-05-07,14,537,2884,295
2020-04-30,16,4353,2146,288
2021-10-04,13,596,3298,280
2019-03-23,13,3074,796,162
2020-10-25,7,254,10601,311
2023-02-12,17,2972,6267,111
2022-01-10,12,2419,2767,349
2021-04-09,13,2776,8692,349
2020-08-22,11,3716,1792,91
2019-08-17,12,4409,12282,347
2021-08-05,13,1117,13674,191
2019-12-23,17,1425,12613,405
2019-01-28,14,4846,12621,77
2019-10-26,29,2769,12018,68
2022-08-19,5,3274,12540,286
2023-06-25,8,3303,6085,15
2023-09-05,2,1889,6886,153
2022-10-28,27,3489,5557,89
2021-09-07,7,233,1847,143
2021-12-03,8,3334,11362,39
2022-04-04,23,3000,10307,114
2023-04-22,6,851,14850,264
2021-01-29,26,468,13561,405
2020-04-15,19,3752,14103,360
2021-09-09,21,4783,13928,361
2023-01-24,18,394,4790,328
2021-05-12,23,4880,11976,121
2020-05-19,18,4916,8820,174
2020-02-04,15,4504,9400,408
2023-03-02,4,4604,10458,50
2021-09-10,28,2395,2352,49
2019-10-27,7,516,9573,353
2019-03-15,7,2871,4833,268
2023-11-11,4,467,13142,498
2020-08-02,15,3421,3669,120
2022-03-06,11,4169,1133,314
2022-06-19,28,2694,14553,430
2022-03-12,4,3955,5042,401
2022-10-12,27,4139,7502,133
2023-01-04,3,504,572,161
2023-05-26,7,4641,11088,45
2020-07-17,7,4683,205,458
2021-07-07,6,3441,7374,128
2022-11-20,29,4025,2611,440
2019-12-08,20,4767,1557,255
2019-01-15,25,3323,3121,204
2019-09-24,9,2275,10622,471
2019-09-19,28,284,12263,45
2020-07-25,28,2802,1202,143
2019-03-07,5,3533,5141,67
2020-08-17,18,688,14050,459
2021-05-09,30,4479,10209,84
2023-04-01,9,4358,5398,336
2021-04-15,28,288,13804,151
2022-01-27,7,3202,3433,364
2022-01-09,4,1812,10239,151
2021-03-20,20,2142,4752,321
2019-06-10,22,2020,14642,187
2019-03-20,13,3388,3492,350
2023-12-21,5,2732,4600,426
2020-11-08,29,2806,4977,17
2023-01-07,10,4014,7448,97
2023-08-27,7,2618,14034,339
2021-07-31,26,3311,13738,348
2022-01-13,22,372,9498,97
2022-01-04,30,808,5396,377
2020-11-18,10,3586,11370,69
2023-04-17,25,3051,4857,143
2022-02-24,21,3492,655,163
2019-03-19,12,4054,6103,107
2021-03-05,15,1600,4291,47
2021-05-11,2,1511,13938,483
2019-10-02,15,179,12059,110
2020-06-21,20,2533,1616,341
2022-04-30,9,2992,12501,263
2021-01-21,9,707,11958,243
2019-09-20,20,1121,6342,459
2020-12-23,30,991,14460,10
2020-05-27,9,990,12502,26
2019-09-25,27,4772,9633,218
2019-05-29,14,1810,13516,36
2023-11-17,25,4390,9955,281
2022-06-17,1,1400,13372,293
2019-10-11,22,1632,12866,165
2020-11-18,6,2435,1427,24
2019-01-03,13,1883,8187,293
2019-12-21,22,245,3129,416
2022-05-06,21,1619,543,173
2023-04-08,13,1481,13625,177
2022-02-26,9,4388,10389,387
2023-12-18,25,3285,8159,247
2019-06-26,19,2136,4046,85
2020-06-22,20,2804,5004,464
2023-08-07,7,4774,14114,23
2019-08-21,22,4328,5420,289
2022-05-20,19,109,8366,446
2022-07-18,17,4158,1625,78
2023-08-26,3,2830,9709,306
2020-03-26,27,2954,8028,356
2021-02-20,6,871,3710,497
2022-04-30,19,3021,6808,129
2019-03-31,29,1794,11310,118
2020-01-03,15,223,11669,91
2023-03-29,18,3665,2030,457
2020-05-21,5,3621,12986,478
2021-11-12,30,3541,9203,119
2019-02-16,5,4063,6407,337
2022-11-23,9,3346,3214,383
2019-05-20,9,318,7162,352
2023-05-29,26,1404,13739,247
2022-12-12,21,1124,14221,275
2020-02-16,27,3171,5629,407
2019-04-02,27,1053,11134,122
2019-07-28,27,311,5285,318
2020-07-10,17,4330,7793,29
2020-04-19,17,1654,11650,354
2020-09-13,16,2202,1258,400
2022-02-22,17,3368,14952,454
2023-09-30,25,1763,9790,434
2022-02-22,21,2014,11833,72
2022-11-21,26,3366,574,454
2020-04-21,3,2321,8799,402
2021-12-31,20,940,8354,16
2023-02-13,14,2106,10683,146
2019-09-01,3,301,1820,369
2020-05-27,26,4204,11659,162
2022-11-07,17,4034,5115,216
2019-10-14,4,1481,4123,295
2022-11-17,18,356,5469,185
2020-04-11,28,611,8847,310
2023-06-13,4,4967,9021,53
2021-11-17,5,4735,13256,75
2019-02-20,16,1817,11472,114
2022-10-23,3,3887,6482,333
2022-05-24,27,1371,5455,77
2022-07-30,28,2183,6104,176
2021-04-25,5,1219,14233,373
2020-09-21,10,1575,4053,463
2019-04-06,28,3769,9734,404
2023-03-09,16,1675,8981,425
2022-08-24,8,1489,1729,63
2022-12-19,22,2090,5813,12
2019-01-31,9,2520,9343,395
2020-04-24,10,3503,14165,430
2019-05-30,13,1457,376,475
2022-06-28,11,4053,14759,449
2021-10-26,23,1118,7123,359
2019-07-07,22,2798,8327,482
2023-03-01,13,2785,7023,397
2019-01-29,7,4197,3870,112
2020-08-12,27,261,3163,217
2020-06-08,25,542,8335,371
2023-12-02,18,489,5433,490
2020-03-01,25,4322,4727,324
2022-03-14,19,3542,8722,329
2022-07-10,30,2373,7559,107
2023-09-11,10,1111,12562,92
2021-06-24,4,224,14296,44
2022-06-10,1,3928,4764,438
2023-02-14,17,782,1814,53
2023-11-04,17,4648,8839,420
2022-10-04,4,2658,1427,215
2021-01-25,8,585,8935,20
2023-11-06,11,1311,8122,243
2023-06-11,10,305,11248,38
2022-02-06,9,4150,8004,70
2020-08-08,28,4100,4742,303
2023-08-19,2,4787,7982,126
2020-02-12,24,2752,11568,53
2020-08-07,12,829,12709,360
2023-03-12,23,2478,10693,347
2020-09-06,13,320,7168,33
2023-04-16,1,1336,5585,422
2019-09-21,13,540,3179,186
2022-11-09,18,578,12515,92
2020-02-08,3,4785,5715,254
2019-08-11,3,2064,13111,49
2019-12-10,27,1058,4616,360
2019-12-03,26,1812,12953,411
2021-05-26,6,872,14265,362
2022-04-19,4,4489,9465,471
2022-08-02,29,1441,1810,285
2023-09-14,21,2180,10649,362
2019-07-21,26,3479,1104,196
2019-05-31,22,4440,13374,73
2021-07-22,14,2553,8012,310
2019-01-22,16,2991,5577,420
2023-12-05,20,269,7669,151
2022-09-20,23,3428,13410,360
2021-01-22,8,1156,5654,273
2022-10-03,24,3924,10166,50
2020-09-25,11,2967,11998,484
2022-06-16,19,4339,5496,386
2023-08-17,3,4417,5466,178
2022-01-18,14,4028,706,393
2019-08-03,30,2381,12780,57
2020-08-01,6,552,6504,337
2023-01-09,2,4835,13891,374
2023-03-03,11,4953,13308,407
2019-08-14,10,3028,6003,286
2019-05-15,21,1222,4056,244
2022-12-29,10,2505,4462,156
2021-04-24,20,4213,10754,281
2022-07-31,26,2412,9288,185
2023-05-21,10,2047,13321,456
2020-09-25,14,122,9708,275
2021-02-23,25,2428,13982,430
2023-08-10,13,3630,11398,351
2023-07-01,17,1164,7720,345
2023-11-09,10,1493,6452,294
2019-04-07,23,1715,9599,491
2020-03-21,11,3731,11063,119
2020-05-26,25,3554,6896,402
2023-07-14,16,1910,6749,326
2021-09-27,2,544,2712,457
2019-12-05,22,3298,14050,225
2020-06-01,24,1898,6604,277
2022-02-10,29,1414,6853,66
2021-05-14,15,1182,9944,344
2020-07-04,1,796,11321,444
2020-06-08,21,2840,9726,365
2019-09-23,19,611,6955,103
2020-12-01,2,1219,3566,366
2023-06-25,13,2821,9390,151
2023-10-01,25,266,11662,442
2020-01-02,24,1123,4095,271
2022-07-27,30,162,11388,52
2022-07-08,7,2456,9792,90
2020-07-13,29,3637,2459,327
2019-08-19,10,2728,7311,399
2023-07-24,20,3687,2567,18
2023-12-02,12,253,9286,291
2020-12-09,8,4715,3791,418
2020-08-25,27,189,10272,405
2020-08-31,3,3706,11839,281
2021-09-02,17,1260,5491,58
2023-12-09,24,4733,3706,310
2023-11-25,30,2538,12088,306
2021-03-12,25,1836,2807,492
2022-09-23,18,1481,3196,432
2022-01-25,4,2085,4662,145
2022-05-25,15,3846,5563,333
2019-04-24,19,761,2830,457
2021-09-29,5,4555,9458,453
2019-06-13,15,3286,10691,496
2019-01-01,15,4293,4066,484
2020-04-07,2,1471,12690,478
2023-01-20,5,674,4133,167
2022-02-23,27,681,7450,400
2020-03-14,22,4067,6965,492
2022-11-21,26,3471,4225,356
2020-10-28,24,159,3700,96
2022-03-19,4,4721,12672,177
2019-12-06,14,2505,666,347
2020-12-03,11,3030,4627,182
2021-08-03,19,2812,7760,133
2022-06-26,29,4247,8398,382
2021-08-10,23,2746,12642,379
2019-08-13,2,1466,10569,55
2022-11-17,21,2380,13988,253
2021-01-06,29,698,3307,395
2023-05-15,14,4869,5732,186
2019-12-08,29,529,8689,378
2023-03-03,23,640,5385,325
2021-09-07,24,2705,13386,401
2023-12-10,11,2737,7147,363
2023-03-12,10,3281,4569,182
2019-09-22,12,539,1238,190
2019-12-25,4,4621,12780,456
2019-11-01,3,2228,6786,393
2020-11-02,26,1314,8882,74
2021-08-06,4,4468,3527,298
2023-03-05,16,4921,1378,492
2021-04-21,8,4828,12803,470
2023-05-14,13,2388,3583,154
2020-05-23,24,2220,13677,307
2022-11-28,28,1888,1706,188
2022-11-22,23,3950,7802,98
2021-06-27,23,3151,9558,373
2020-08-14,29,4960,5541,176
2021-08-08,5,2769,13508,254
2023-01-22,26,2672,8088,302
2019-05-01,26,4795,3191,376
2019-03-24,23,1729,3932,133
2021-01-20,1,3376,7466,156
2020-04-10,21,2045,4620,261
2020-01-10,7,3036,11104,25
2022-11-28,12,4805,4664,356
2020-08-19,19,2093,10372,493
2021-03-31,9,1733,7682,370
