Order_ID,Date,ShippingMethod_ID,Warehouse_ID,Delivery_Days,Shipping_Cost,Late_Flag
91758,2023-04-12,2,2,10,35.48,0
10397,2019-09-10,2,10,11,6.22,0
63464,2020-06-08,1,2,12,32.95,0
94469,2019-11-07,1,3,7,26.16,0
78829,2022-02-07,1,9,9,34.54,0
62541,2020-01-30,3,9,3,9.19,0
12868,2020-03-26,3,9,6,20.52,0
94574,2021-06-12,3,3,10,11.65,0
69750,2020-05-26,1,7,6,43.29,0
76188,2020-06-29,1,3,9,17.99,0
3345,2021-08-22,1,6,7,12.89,0
39229,2022-12-06,1,7,5,36.97,1
40600,2021-08-23,3,1,10,44.37,0
59283,2020-10-29,2,8,1,22.31,0
45518,2021-03-31,1,6,7,33.43,0
14760,2021-09-02,3,3,9,33.79,0
58234,2019-04-04,2,1,13,21.47,0
4776,2021-11-27,3,10,5,13.74,0
30449,2023-11-18,3,4,8,6.62,0
67552,2023-04-25,1,1,8,22.2,0
98019,2021-12-15,1,2,12,47.86,0
79103,2021-12-05,1,5,1,43.84,0
41508,2022-10-15,2,2,9,12.47,1
29786,2021-10-09,3,2,13,8.28,0
38706,2019-05-17,2,1,11,43.55,0
4241,2022-11-14,2,1,11,18.07,0
50852,2021-06-15,3,4,5,3.94,0
16378,2019-02-01,1,10,12,44.44,0
29872,2019-03-09,3,4,7,18.47,0
69285,2023-03-15,3,5,3,28.55,0
78190,2019-02-14,1,9,10,44.83,1
33575,2021-05-04,1,9,10,34.03,0
75524,2020-11-29,1,4,8,8.77,0
40962,2020-08-20,3,10,11,26.59,0
50178,2021-01-24,3,2,7,10.24,0
14625,2020-01-08,1,10,3,40.59,0
52509,2023-02-14,3,1,13,20.84,0
5408,2021-11-12,3,10,8,35.64,0
39256,2022-03-11,3,5,12,39.16,0
92368,2022-11-23,3,1,3,3.95,1
44493,2023-08-02,1,9,10,39.66,0
53918,2021-03-17,3,5,7,28.0,0
74875,2022-06-30,1,10,2,36.3,0
61054,2019-02-12,2,8,7,33.25,1
16071,2022-03-30,3,7,3,45.72,0
31659,2021-05-10,3,8,7,40.57,0
99550,2022-10-27,2,7,13,23.84,1
9288,2022-09-18,3,1,13,7.68,0
13862,2021-11-05,1,8,3,15.64,1
53329,2020-10-12,1,2,9,39.69,0
88900,2023-01-16,3,2,9,38.76,0
19600,2019-10-27,2,8,7,9.58,0
49935,2019-07-14,3,5,5,16.84,0
41896,2021-02-17,3,10,1,37.82,0
46976,2020-06-21,3,1,2,4.88,0
53096,2021-06-20,3,1,7,19.33,0
55524,2023-06-30,2,8,13,36.49,0
25808,2021-10-23,2,4,12,34.51,0
56197,2019-01-27,2,3,8,20.22,0
44499,2020-01-27,2,9,2,39.15,1
95659,2019-06-27,1,2,9,16.03,0
77911,2022-07-02,2,7,1,32.5,0
49223,2020-03-28,3,10,2,36.07,0
34940,2023-09-17,2,8,13,45.9,0
13084,2019-05-21,2,3,2,8.26,0
99809,2023-03-15,2,1,4,39.14,0
70712,2020-04-27,3,2,13,44.51,0
47736,2021-01-31,1,7,11,2.51,0
36355,2019-09-12,3,2,8,2.01,0
67345,2021-09-09,1,10,1,21.9,0
48388,2021-12-05,2,9,1,47.94,1
42781,2022-09-09,3,10,2,5.21,0
74289,2023-09-29,3,8,8,34.19,0
52764,2022-07-16,2,6,10,30.5,0
80104,2023-04-01,1,4,11,4.34,0
95998,2023-05-16,1,3,5,23.14,1
71374,2022-04-14,3,6,1,13.21,0
55042,2023-05-25,2,7,4,43.6,0
1043,2022-10-06,2,4,7,44.21,0
74449,2021-06-26,2,1,12,37.53,0
5665,2023-08-12,3,2,11,27.65,1
84342,2021-08-07,2,1,7,9.44,1
96976,2019-08-13,1,4,12,10.5,0
39735,2022-05-02,2,7,12,31.25,0
83879,2021-12-16,2,7,9,45.78,0
16840,2022-11-27,3,10,3,5.33,0
12096,2021-03-18,3,8,3,19.54,0
42188,2019-02-10,3,3,10,49.38,0
93205,2023-07-11,3,10,1,27.66,1
3032,2023-04-25,1,4,12,25.41,0
73179,2021-11-22,1,6,2,24.45,0
2975,2021-10-24,3,10,2,3.85,0
67460,2021-08-09,3,5,10,37.42,0
15162,2023-01-08,1,7,3,44.66,1
94897,2021-05-29,2,5,11,35.19,0
28713,2023-03-22,3,3,8,9.93,0
77025,2021-08-20,2,4,6,39.58,0
13059,2022-03-13,3,1,12,30.21,0
41913,2019-06-13,2,8,7,48.88,0
39822,2023-06-02,3,1,7,42.36,0
96537,2023-04-22,2,3,5,4.47,0
78175,2020-03-31,1,6,7,40.7,0
86868,2021-10-24,2,2,2,47.83,1
82063,2019-01-19,3,9,13,32.29,0
46479,2022-08-05,1,5,10,41.75,0
44037,2021-06-09,1,6,1,38.23,0
70585,2019-03-09,3,4,12,23.82,0
42350,2019-06-18,1,2,8,11.95,0
52264,2022-11-23,1,8,8,35.89,0
31279,2021-04-12,2,9,3,36.19,0
45666,2020-07-09,3,10,6,3.52,1
29415,2022-02-24,1,5,9,14.59,0
24835,2021-09-08,2,1,12,24.8,1
42742,2019-09-17,2,9,9,3.15,0
16139,2022-02-27,1,4,12,17.79,0
38497,2022-07-22,3,6,6,25.62,0
29432,2023-07-04,2,6,10,44.2,0
24562,2021-06-24,2,8,9,46.85,0
27415,2023-07-04,1,1,9,38.31,0
30570,2022-09-04,2,4,8,46.98,0
12288,2019-12-23,3,1,3,46.11,0
22533,2021-07-24,3,9,3,19.0,0
68175,2022-11-26,1,9,9,36.45,0
85910,2023-09-06,2,10,6,31.04,0
89897,2022-12-09,1,6,13,37.67,0
73126,2022-01-05,3,8,11,14.28,0
35365,2019-03-11,2,1,2,44.77,0
15098,2021-02-21,1,7,10,20.97,0
9681,2021-05-30,3,2,6,47.07,1
14733,2023-01-31,2,2,5,42.31,0
15299,2023-11-21,2,1,5,9.34,0
8731,2019-01-18,2,10,13,32.32,0
27334,2020-11-02,2,4,4,43.95,0
64907,2022-09-19,3,6,4,40.0,0
70263,2019-05-27,1,4,9,43.15,1
20926,2023-08-07,2,9,7,36.02,0
77242,2019-01-20,2,3,8,44.59,0
21677,2021-10-26,1,6,12,7.84,0
90192,2021-02-11,2,7,2,30.59,0
59712,2020-11-08,1,1,6,15.58,0
77406,2019-07-26,2,5,10,7.62,1
80643,2022-05-10,2,9,11,42.91,0
8647,2019-08-21,3,4,1,2.06,0
43574,2022-12-24,1,7,5,16.42,0
82806,2020-09-22,3,2,9,33.76,0
89172,2022-12-16,1,6,2,32.41,0
39778,2022-11-16,1,2,1,3.42,0
8993,2022-06-26,3,6,11,33.49,0
6087,2022-01-23,1,7,6,45.19,1
96371,2021-10-10,2,2,1,24.29,0
61444,2022-08-05,1,7,12,49.34,0
57154,2023-09-12,1,10,5,4.31,0
46806,2021-08-30,1,8,7,35.0,0
65350,2019-07-12,2,4,7,44.06,0
22515,2020-07-03,3,7,8,20.35,1
67360,2023-09-18,2,1,1,25.87,1
80609,2019-12-18,2,7,4,9.9,0
30220,2023-05-04,2,10,12,32.21,0
57240,2023-11-13,2,2,8,20.81,0
10604,2023-08-12,3,7,5,5.44,0
8352,2019-04-06,3,1,12,37.41,1
52673,2019-06-15,1,8,5,40.04,0
54070,2021-11-22,1,10,1,13.13,0
49478,2019-11-24,1,4,5,11.0,0
88029,2022-09-13,1,10,3,30.33,0
99352,2023-12-09,2,7,2,42.72,0
58844,2023-03-07,2,6,2,11.74,1
41639,2022-11-10,1,4,10,7.85,0
64707,2020-12-25,1,9,11,25.31,0
86246,2021-01-09,2,6,3,4.58,0
91191,2022-03-26,3,2,3,42.14,1
7710,2019-08-22,2,3,5,15.11,0
93225,2023-07-07,2,2,11,32.73,0
14965,2019-08-18,3,7,6,47.34,0
47666,2019-11-12,3,7,10,16.36,1
58703,2022-06-09,3,9,3,26.73,0
78326,2020-07-23,1,9,6,11.73,0
12365,2023-12-23,1,3,12,49.95,0
3383,2022-10-13,3,10,11,14.01,1
97014,2019-04-06,2,3,6,42.44,0
54747,2019-04-08,1,3,2,4.51,0
40431,2021-09-09,1,9,11,31.78,1
69666,2022-09-05,3,6,3,14.6,0
43806,2019-01-17,3,3,6,41.81,1
23911,2023-07-24,1,8,7,13.23,0
47168,2019-07-26,2,1,1,24.63,0
27612,2019-04-22,3,8,5,2.68,0
25874,2022-05-14,2,10,4,14.95,0
35570,2021-11-01,2,3,2,23.58,0
25307,2020-04-29,3,9,11,29.97,0
28910,2022-10-06,3,10,10,2.64,0
8335,2021-02-23,3,6,1,6.18,0
61347,2022-08-09,3,8,9,44.8,0
89626,2020-11-04,3,6,10,44.27,0
72060,2021-07-03,3,10,13,20.2,0
32485,2021-08-23,3,6,1,14.6,0
14025,2023-01-10,2,5,8,27.74,0
86612,2020-05-31,2,2,7,23.04,0
62593,2019-02-15,3,7,9,16.21,0
25704,2022-11-27,3,4,3,23.18,0
35166,2020-10-30,1,4,3,42.09,0
15891,2023-01-10,1,10,5,27.1,0
43420,2021-05-20,3,9,13,23.52,0
7417,2020-02-19,1,4,3,39.61,1
5602,2020-12-22,2,9,10,44.56,0
41875,2022-06-03,3,5,1,16.34,1
87201,2019-02-22,1,10,6,41.15,0
66253,2020-07-18,2,2,2,34.97,0
15093,2020-11-09,1,4,10,7.8,0
41950,2019-08-12,3,1,9,36.12,0
47040,2021-04-14,1,3,13,15.53,0
6401,2019-04-07,3,9,12,27.95,0
67888,2023-02-20,3,7,9,2.07,0
79537,2019-06-08,2,9,12,30.73,0
23347,2023-12-25,2,1,4,9.2,1
43339,2022-10-27,1,4,11,12.59,0
94142,2023-10-25,2,9,5,43.88,1
31739,2019-11-04,1,7,10,28.92,1
97393,2019-08-16,3,2,11,46.87,0
22986,2021-01-13,3,2,10,29.26,0
7589,2019-11-24,1,5,3,25.22,0
30707,2022-05-20,2,7,13,26.55,0
3585,2021-08-06,3,2,8,13.1,0
27423,2022-04-23,3,8,7,23.91,1
71398,2021-02-10,3,6,8,44.56,0
64654,2020-01-17,1,1,12,48.23,0
52654,2019-12-20,2,3,11,23.1,0
47827,2022-11-24,1,9,4,12.38,0
63155,2019-04-17,2,5,4,28.23,1
49094,2022-05-01,1,9,4,44.78,0
35155,2019-08-24,1,6,7,5.67,0
48992,2020-07-30,2,2,1,18.38,0
31058,2022-08-30,2,9,9,40.74,0
41244,2020-01-23,2,2,1,3.24,0
16203,2019-03-26,3,6,7,7.22,0
69359,2021-08-12,1,8,4,11.05,0
71034,2020-03-20,2,3,1,43.93,0
76225,2022-06-09,1,9,6,35.99,0
96531,2023-09-04,3,2,2,30.09,0
88553,2020-04-14,3,3,9,12.25,0
69759,2019-07-16,2,2,5,42.16,1
38299,2021-02-12,3,4,2,37.97,0
91336,2019-05-01,1,7,13,40.46,0
55979,2021-02-23,2,2,4,31.74,0
60966,2019-07-07,2,10,3,21.26,0
99054,2019-11-11,3,3,3,39.76,0
36881,2022-01-03,3,6,8,39.99,0
98119,2021-10-14,2,1,5,49.97,0
71721,2022-05-18,2,2,5,36.95,0
41835,2022-12-27,2,4,9,46.98,0
95372,2023-11-15,3,7,11,5.6,0
74116,2021-03-03,2,7,7,27.65,0
13258,2019-05-05,3,5,8,31.88,0
59818,2021-10-30,3,5,8,33.79,0
74399,2023-01-08,1,6,5,41.05,0
24049,2023-05-05,1,2,11,48.47,0
26752,2020-06-17,2,5,9,2.27,0
84847,2023-05-06,3,10,5,2.35,0
14761,2023-08-24,2,1,1,13.67,0
25976,2022-05-29,2,3,6,14.77,0
77696,2020-10-27,3,10,6,30.23,1
48539,2022-07-03,1,7,3,25.37,0
65196,2020-06-22,2,1,10,33.83,0
70780,2021-08-01,1,4,2,37.71,1
61735,2020-11-09,2,1,11,5.01,0
90958,2023-07-04,3,10,12,26.35,1
10288,2022-12-30,1,8,10,11.89,0
71806,2020-05-08,2,3,6,16.22,0
16191,2020-03-27,3,6,2,28.26,0
58448,2022-02-28,1,10,2,4.02,0
33621,2021-11-04,3,6,9,45.07,0
2140,2021-08-26,2,9,10,40.75,1
16659,2020-06-08,1,10,2,47.22,0
57863,2021-09-09,3,1,8,43.78,0
23844,2022-04-13,2,1,6,17.73,1
60611,2021-11-11,2,1,1,11.32,0
76934,2020-08-31,2,7,12,44.41,0
28696,2019-02-11,1,3,3,25.95,0
6045,2022-05-12,2,5,5,44.37,0
82121,2021-01-21,3,3,3,11.44,1
80814,2019-11-07,3,10,10,42.13,0
35628,2020-11-17,3,9,5,16.39,0
33674,2021-06-19,2,7,2,32.32,0
10790,2020-12-05,3,9,7,17.87,0
42698,2019-02-14,2,8,8,46.02,1
86281,2021-03-29,3,4,13,27.42,0
43603,2020-04-22,3,7,2,35.47,1
68050,2019-06-09,3,5,1,14.66,1
47952,2020-04-25,2,3,8,16.66,0
38510,2021-07-03,2,7,2,36.41,0
73547,2020-01-16,1,3,8,28.92,0
21838,2022-07-12,2,5,8,3.86,0
96594,2020-05-04,2,4,9,7.59,0
24745,2020-05-22,3,4,7,22.61,0
44944,2019-06-19,2,6,8,14.9,1
57451,2020-01-29,3,5,12,38.4,0
83423,2022-05-10,2,3,10,35.5,0
39934,2023-12-17,2,6,1,49.06,0
14014,2020-04-11,1,7,3,13.24,0
48198,2021-10-28,2,4,11,29.74,0
14704,2022-07-13,3,2,12,32.63,0
11244,2022-09-13,1,9,5,27.79,1
67831,2023-02-12,2,2,8,29.35,0
42124,2023-05-31,3,6,8,3.85,1
36863,2023-01-10,2,8,7,33.87,0
16213,2019-04-09,1,3,3,41.86,0
99928,2022-08-18,2,10,9,29.95,0
88634,2020-12-28,1,9,12,20.41,0
40561,2023-04-27,1,6,9,24.3,0
8780,2023-06-10,2,10,4,22.37,0
36513,2022-12-17,2,8,5,13.28,0
42500,2022-02-15,3,2,4,5.98,0
10817,2023-10-21,3,7,11,43.16,0
43054,2019-08-06,2,8,4,34.31,1
68236,2021-05-30,2,8,12,32.06,0
60839,2023-12-24,2,5,3,3.78,0
49330,2021-03-22,2,8,12,20.94,0
69937,2023-07-08,2,6,5,8.73,0
86949,2019-09-16,3,2,5,13.32,0
4739,2021-07-18,3,1,10,39.5,0
1367,2023-01-25,2,8,2,44.43,0
85538,2019-08-05,3,7,4,35.14,0
96192,2021-08-24,2,2,13,8.59,0
19320,2023-12-06,3,8,1,29.73,0
65653,2022-12-15,3,2,5,10.78,1
89352,2019-09-09,3,3,1,7.92,0
8113,2022-12-29,3,3,12,42.88,1
57021,2023-06-07,3,4,6,6.12,0
2006,2021-11-06,3,3,8,48.63,0
38879,2021-12-31,2,7,4,19.3,0
68351,2023-04-23,1,9,6,14.94,0
86689,2023-06-29,1,7,6,8.83,0
66304,2023-10-08,2,5,5,12.43,0
30720,2023-11-09,1,3,7,43.42,0
43090,2022-10-01,2,1,9,14.82,0
90024,2022-05-09,1,10,1,14.79,0
69665,2019-02-20,1,6,1,44.88,0
94702,2021-06-06,2,10,1,3.19,0
27914,2021-10-20,1,8,11,24.55,0
2020,2020-10-06,1,9,5,31.18,0
12170,2019-09-25,3,8,7,16.11,0
69102,2020-08-11,3,3,9,38.91,1
50417,2022-10-07,1,9,8,13.84,0
5263,2022-08-11,3,6,6,31.94,1
63247,2022-03-03,2,6,1,10.39,0
90208,2020-02-15,3,1,12,31.91,0
32173,2023-06-27,2,9,10,49.16,0
32899,2019-04-05,1,6,13,24.13,0
29381,2021-03-10,1,1,13,31.64,0
85142,2021-01-16,2,10,7,34.19,0
93647,2023-07-14,3,5,13,39.83,0
63701,2022-12-15,2,9,10,48.07,0
1762,2023-06-26,1,1,13,27.86,0
24485,2022-01-03,2,2,9,28.25,0
66138,2023-02-04,1,2,1,39.42,0
75879,2022-07-21,3,7,2,34.4,1
25191,2021-08-25,1,1,4,40.98,1
53219,2021-11-13,1,5,11,3.1,0
20016,2019-03-21,2,4,3,49.17,0
71917,2023-12-22,2,8,4,20.71,0
7848,2022-10-23,3,2,5,42.79,0
45469,2023-08-17,2,5,11,29.64,0
94377,2022-03-15,2,2,10,7.69,0
41666,2022-04-02,2,3,9,12.3,0
65562,2019-05-19,1,2,2,33.44,1
6252,2023-09-22,2,6,13,48.99,1
24806,2021-08-29,2,6,9,45.66,0
29303,2020-01-18,3,5,8,22.7,0
72591,2022-01-25,1,8,13,26.52,0
93102,2020-01-03,3,3,4,19.2,0
3192,2019-12-18,3,5,11,2.95,0
30299,2021-10-24,1,7,12,16.1,0
24809,2020-11-29,3,4,1,27.28,0
84299,2022-02-17,1,2,8,38.06,1
4879,2019-11-02,2,10,8,29.69,0
30793,2021-11-27,3,10,13,20.01,0
67837,2023-09-25,2,1,7,11.47,0
17261,2019-12-26,1,1,8,13.82,0
82720,2023-08-28,1,2,8,7.09,0
40889,2019-12-21,1,5,3,24.63,1
91930,2021-07-06,1,5,6,31.08,1
11621,2023-12-31,2,2,1,8.05,1
5127,2023-06-10,1,1,5,35.89,0
97102,2020-12-21,2,7,13,16.27,0
91925,2020-11-09,1,2,1,29.6,0
18491,2022-04-10,3,4,1,30.6,0
10724,2022-03-05,1,9,4,17.08,0
32478,2022-06-20,2,4,12,8.36,0
81713,2019-02-19,1,1,13,22.31,0
47262,2020-03-31,3,4,13,31.52,1
54696,2022-10-22,1,2,8,40.39,0
17196,2023-12-13,3,10,13,24.21,0
84599,2019-04-02,1,3,5,39.98,0
75630,2022-07-19,2,9,2,3.73,1
71251,2019-11-27,1,2,8,10.98,0
81602,2020-07-16,3,6,10,41.76,0
46841,2021-03-02,1,2,11,28.43,0
89900,2022-02-01,1,1,2,35.16,0
3686,2022-07-24,1,10,10,47.03,0
45330,2023-08-08,2,3,11,44.92,0
99265,2023-08-27,3,1,11,4.63,0
82766,2021-01-14,3,2,2,16.61,0
46361,2020-07-02,2,8,2,2.18,0
69328,2019-05-23,2,3,5,28.38,0
75519,2020-01-27,1,8,12,27.52,0
57436,2022-11-14,3,9,1,43.67,0
46910,2021-07-03,3,8,3,9.58,0
55923,2020-07-31,3,7,3,37.96,0
51669,2019-07-13,2,1,2,32.11,1
49482,2021-02-28,2,10,12,36.17,0
14203,2023-09-02,1,3,7,41.26,0
80835,2023-05-17,3,5,1,18.64,0
74933,2020-01-07,2,7,2,37.36,0
46974,2022-01-01,2,1,7,32.33,0
5194,2020-12-28,2,7,3,33.93,0
94069,2019-09-17,2,7,6,8.99,0
29687,2019-01-03,2,2,13,14.58,1
60204,2022-05-22,2,10,5,44.11,0
6206,2023-04-29,3,6,3,35.75,0
75618,2019-03-12,3,7,11,11.19,0
62359,2020-08-15,2,9,3,11.85,1
27323,2019-10-14,1,1,10,37.61,0
51391,2022-04-09,3,3,12,23.06,0
5388,2021-07-23,3,6,6,27.69,0
91446,2019-12-06,3,4,13,13.58,0
18592,2022-02-27,3,4,8,31.69,1
48412,2019-03-27,2,2,11,11.97,0
64702,2021-09-07,2,7,11,44.82,0
78309,2023-11-06,1,5,2,8.46,0
6457,2022-02-10,2,3,6,13.74,0
94071,2022-08-07,2,2,9,46.23,0
16454,2019-10-25,2,1,11,4.96,0
29301,2023-05-07,3,6,11,22.16,0
60221,2020-11-10,1,5,4,26.99,0
13914,2019-06-30,1,2,7,19.71,0
27454,2022-10-23,2,5,10,35.84,0
27307,2019-06-12,2,8,10,11.6,1
78020,2022-02-24,1,2,5,10.04,0
52000,2020-09-24,3,4,8,25.27,0
2953,2019-01-14,3,7,3,17.27,0
3908,2023-03-18,3,4,10,32.23,0
61002,2020-06-30,1,3,2,12.34,0
28593,2021-04-15,1,9,8,5.68,0
4202,2019-12-30,1,3,11,43.28,0
87807,2019-11-02,3,3,2,14.39,0
23165,2022-03-19,2,3,13,10.63,0
25062,2021-05-01,1,6,13,47.89,0
10625,2020-11-07,2,4,12,36.87,0
96512,2019-08-01,3,2,12,12.7,0
70181,2022-09-06,2,2,1,29.09,0
11033,2019-12-04,1,4,7,41.31,0
2996,2020-12-28,2,3,6,29.9,0
21755,2021-08-30,1,5,10,3.46,0
76911,2021-11-22,2,10,9,25.96,0
79471,2021-08-10,1,3,6,5.44,0
36098,2019-12-15,2,6,4,6.88,1
72346,2019-11-17,2,5,2,34.87,1
46575,2022-12-16,1,2,7,30.11,0
49528,2019-06-19,3,10,7,32.68,0
30338,2022-08-04,3,7,4,41.54,0
99866,2023-02-04,2,5,12,2.71,0
74283,2022-03-24,1,3,7,41.78,0
96193,2019-12-17,2,6,1,44.59,0
5016,2022-08-09,2,8,10,21.73,0
80545,2021-02-09,1,7,8,20.79,0
10609,2022-01-24,3,10,6,21.74,0
99241,2022-09-19,3,7,9,7.35,0
28857,2019-11-30,3,9,8,20.9,0
63447,2020-10-20,2,3,8,29.55,0
34171,2022-09-07,1,1,7,18.78,0
64502,2019-03-21,3,6,11,36.51,0
80465,2022-11-21,3,5,2,20.72,0
39363,2022-09-02,3,7,7,21.28,0
20494,2019-06-15,1,2,8,32.42,0
47300,2023-03-29,1,10,4,41.83,0
10867,2021-06-27,2,3,6,10.49,0
78290,2021-02-04,2,7,6,42.48,1
19640,2022-06-30,3,7,6,49.07,0
73092,2022-06-15,1,3,1,43.04,0
70827,2021-01-31,3,6,5,22.63,0
8320,2019-05-12,1,6,7,8.25,0
63117,2021-07-12,3,6,6,42.13,0
67672,2022-12-02,2,8,3,24.12,0
75180,2023-07-15,1,6,11,38.29,0
12217,2021-09-13,2,7,8,11.7,1
81354,2019-05-24,1,4,7,46.93,0
41482,2021-10-03,1,10,4,17.81,0
34539,2020-05-31,1,1,13,34.4,0
2394,2019-03-15,3,8,11,34.42,0
20890,2022-11-17,1,7,2,31.62,0
6085,2019-09-25,1,10,13,37.63,0
13270,2019-08-09,3,7,2,19.68,0
95197,2019-11-19,3,4,8,29.24,0
35071,2019-07-01,3,8,9,26.38,0
51723,2019-06-12,3,9,5,19.86,0
51071,2022-09-29,2,8,2,11.26,0
72249,2022-01-08,1,2,11,19.74,0
33680,2020-05-26,2,4,4,24.07,0
6064,2019-10-06,1,7,13,35.1,0
45220,2020-05-12,3,9,12,33.31,0
68655,2023-07-02,3,5,5,19.4,0
56948,2022-03-08,1,7,1,6.88,0
77248,2021-01-24,2,9,7,25.05,0
36014,2021-10-09,2,7,8,20.41,0
29084,2019-05-09,3,1,5,49.8,0
87575,2019-10-05,2,2,7,15.16,0
98885,2022-06-06,2,7,2,46.75,0
52967,2019-07-30,2,1,7,4.82,0
24248,2023-03-11,1,6,3,49.85,0
5110,2021-02-12,2,6,13,32.32,0
79203,2022-10-08,1,10,3,23.69,0
6506,2023-10-02,2,6,12,3.84,0
83416,2023-12-20,3,10,9,23.01,0
76093,2022-10-10,1,2,11,18.2,0
66396,2023-10-28,1,9,12,12.94,0
8597,2020-10-26,3,5,9,47.68,0
18539,2020-12-19,2,5,9,5.91,0
89031,2019-09-10,3,5,9,48.12,0
96703,2020-09-28,2,4,12,34.6,0
6531,2023-03-20,3,2,2,34.16,0
1344,2019-02-04,3,1,2,23.22,0
28670,2022-09-03,3,5,8,23.03,0
53129,2020-09-10,2,5,12,19.15,0
90725,2021-03-06,1,8,8,9.56,0
96670,2019-08-30,1,8,13,28.16,0
93614,2019-11-14,1,5,5,42.65,0
73336,2023-05-29,1,2,9,4.34,0
87227,2019-05-11,2,10,10,34.86,0
32206,2023-10-13,2,5,6,2.13,0
82685,2019-02-26,2,5,11,42.5,0
61221,2023-08-20,2,10,13,4.38,0
52065,2022-09-09,2,9,2,25.33,0
74890,2019-09-23,1,8,4,18.82,0
31499,2023-11-10,1,6,10,14.0,0
15523,2019-06-06,3,6,12,17.94,0
85735,2020-12-09,1,6,4,39.92,0
71401,2023-03-19,2,5,12,12.12,0
30581,2022-07-07,3,2,8,10.91,0
43327,2023-07-20,1,9,11,12.34,0
73066,2022-03-05,3,3,6,13.4,0
82561,2022-10-02,3,2,4,32.76,0
78914,2020-05-28,3,7,8,27.54,0
37355,2019-01-04,1,7,4,14.8,0
63243,2021-08-19,3,4,1,5.95,0
20318,2021-09-01,2,4,1,19.25,1
87392,2020-08-04,3,4,2,39.69,0
98541,2020-10-17,2,7,4,11.84,0
8714,2023-03-09,3,7,3,7.79,0
11043,2021-05-25,3,7,8,27.43,0
83825,2023-11-06,3,1,8,11.44,1
41577,2022-11-16,3,1,12,17.63,1
24174,2021-01-03,1,5,8,46.3,0
5605,2021-02-12,2,8,5,42.24,0
33916,2023-10-14,1,10,9,5.54,0
6441,2022-12-02,3,1,12,14.46,1
29063,2019-06-16,1,1,9,31.95,0
62640,2022-10-07,1,5,10,24.13,0
21746,2020-04-27,3,6,9,34.66,1
33769,2019-09-06,3,2,10,32.55,0
22079,2023-09-02,2,9,7,18.81,0
2620,2021-02-11,1,7,13,41.11,0
26458,2020-09-18,1,3,1,19.7,1
86650,2023-10-02,2,1,5,16.44,0
5284,2023-01-01,2,10,2,19.63,0
9494,2022-10-16,1,3,11,16.2,1
58127,2023-12-12,2,4,8,23.96,0
54766,2023-01-16,3,8,5,39.59,0
44911,2022-10-24,1,4,10,28.04,1
30064,2021-06-13,2,4,10,34.24,0
23074,2020-09-11,2,9,4,46.21,0
29707,2019-01-21,1,10,10,33.87,0
50033,2021-10-15,1,9,11,23.93,0
34215,2022-10-28,3,3,11,4.21,0
91424,2023-01-07,1,8,2,5.5,0
68306,2020-12-05,1,9,2,28.21,0
92282,2022-03-11,2,6,3,48.17,0
27114,2019-12-12,2,1,4,13.89,0
11895,2019-09-26,1,4,1,6.39,0
55082,2020-01-12,3,9,13,30.14,0
61986,2022-05-06,1,10,11,40.8,0
59271,2022-11-03,2,8,12,27.58,0
74286,2022-05-02,1,8,3,21.63,0
33730,2023-10-11,2,8,7,7.14,0
16474,2022-07-03,1,3,3,25.94,0
8431,2021-09-01,3,8,4,46.54,0
30481,2022-01-09,2,9,9,46.58,0
97769,2020-10-22,2,8,13,35.64,1
1053,2019-12-24,3,9,3,27.54,0
29916,2020-06-19,1,4,1,48.88,0
30357,2019-06-02,1,3,4,16.9,0
80239,2020-03-18,2,5,3,23.15,0
6428,2023-05-06,3,2,4,16.54,0
83065,2022-01-15,1,8,1,30.25,0
52468,2019-09-05,2,7,3,36.22,0
5410,2022-10-13,1,8,1,47.24,1
97557,2023-03-01,3,6,8,2.18,0
24775,2023-01-14,2,8,2,34.99,0
82935,2021-09-01,1,10,7,9.82,0
67410,2022-03-07,2,10,9,17.58,0
78164,2022-04-04,3,2,5,20.41,0
65151,2021-07-31,2,3,7,18.09,1
26261,2020-01-21,2,2,6,32.26,0
84605,2020-12-05,2,8,6,35.28,0
89356,2023-03-30,2,4,3,40.34,0
83281,2022-12-10,3,7,1,31.45,0
70537,2019-05-27,1,2,8,31.64,0
40630,2020-02-26,1,8,6,7.25,0
95545,2021-10-08,2,8,1,5.61,0
42884,2023-01-19,1,9,10,25.97,0
75764,2021-06-25,1,3,7,7.56,0
29852,2023-09-14,2,2,12,13.33,1
40410,2021-12-16,3,2,5,18.26,0
38754,2023-09-05,1,9,5,41.39,0
42844,2021-08-11,2,6,5,41.85,0
44018,2021-02-19,3,1,3,21.18,0
65328,2020-04-29,2,4,13,10.75,0
74580,2022-11-15,2,10,5,5.62,0
37156,2023-10-25,3,3,9,7.42,0
59834,2023-11-28,3,8,8,40.01,0
30883,2019-07-29,1,10,1,46.19,0
74321,2019-01-14,2,8,3,4.78,0
87030,2019-05-17,3,3,3,4.71,0
53080,2019-03-20,1,3,8,46.75,0
17298,2022-05-13,1,3,11,19.11,0
11871,2022-11-25,2,8,4,49.79,0
69837,2021-11-18,3,7,3,26.27,0
46931,2023-02-17,3,5,10,9.57,0
97261,2020-09-07,2,8,11,44.24,0
94695,2020-09-09,1,9,12,31.22,0
25461,2022-09-16,2,9,6,43.92,0
15301,2022-11-12,1,8,9,10.2,0
58475,2019-10-05,3,3,6,49.85,0
75407,2022-03-05,3,1,7,48.04,0
