Date,Campaign_ID,Spend,Impressions,Clicks,Leads
2022-06-20,25,631.28,8971,343,34
2023-06-19,13,817.48,2908,1000,30
2020-08-17,29,1537.81,27578,1183,42
2019-11-03,16,929.3,31737,1153,88
2022-11-24,19,1871.03,37375,513,68
2019-07-12,3,1448.45,17102,1716,47
2019-03-30,17,1959.72,42082,717,73
2021-02-20,3,988.21,26943,1325,27
2023-12-01,18,944.52,18038,1044,11
2022-01-03,12,1982.48,13199,1553,9
2021-05-16,21,208.75,37683,589,74
2019-02-08,6,1089.99,37855,1483,28
2021-08-13,21,1803.77,39996,1943,41
2021-10-19,16,1634.86,24387,859,28
2021-02-24,28,1212.96,33969,1097,95
2021-10-18,8,1537.2,33756,290,69
2023-01-12,4,1983.95,26481,993,69
2022-02-15,16,1649.26,10399,332,72
2020-06-01,9,357.38,12261,1918,36
2023-06-12,14,1727.42,47375,1767,24
2022-11-09,12,1005.23,25358,1091,92
2020-12-28,10,1190.11,37632,937,68
2023-12-09,10,1513.87,3153,1050,91
2021-11-10,10,1129.26,32756,1466,91
2022-11-27,10,1169.55,47885,1630,8
2021-07-21,19,289.05,17186,1177,68
2020-12-25,7,1036.02,7559,931,81
2021-03-21,20,303.3,17687,1576,89
2023-06-04,30,1190.89,36191,1220,29
2022-10-20,29,1500.15,4790,1758,77
2021-01-31,3,1750.05,14170,1408,48
2023-11-20,2,617.69,6137,1657,3
2022-09-20,26,1835.03,33515,1237,19
2020-09-22,18,1833.64,45714,1038,30
2019-09-25,21,929.43,10880,87,18
2021-07-29,26,903.09,1296,747,24
2022-11-07,4,1565.03,4037,889,55
2022-11-20,14,855.55,48163,1646,72
2022-12-16,16,1595.1,36929,213,45
2020-07-27,18,1475.16,42522,808,11
2019-09-01,19,1930.04,11399,1102,29
2020-11-23,12,1714.22,23371,329,30
2022-07-24,24,683.24,26332,231,25
2019-03-27,30,219.35,36455,137,22
2019-03-08,8,132.18,1107,1429,19
2022-10-23,29,1260.35,7639,1101,3
2023-03-08,20,1505.5,37780,978,73
2020-04-27,22,1208.03,6581,996,28
2023-03-28,10,1464.66,48944,1423,57
2023-08-29,7,188.3,1674,567,52
2020-08-17,17,1227.99,43511,220,69
2020-10-31,8,1985.07,39474,1849,89
2023-12-29,16,182.26,14109,1309,19
2021-07-11,6,640.6,38717,81,38
2021-07-13,23,594.06,39960,65,42
2021-09-26,10,330.56,4524,265,63
2022-12-20,30,1701.69,14995,237,77
2021-06-05,13,128.43,46342,1773,63
2022-07-28,8,1047.69,45938,1226,17
2023-01-06,12,322.72,22032,194,17
2022-09-01,9,1411.88,46344,1375,16
2021-07-22,7,1320.88,8737,1338,26
2020-01-16,9,1739.5,49992,397,9
2022-08-06,3,1146.75,18472,617,96
2019-12-18,19,440.41,33774,333,43
2023-01-31,2,909.38,2091,1067,56
2019-07-24,15,1849.21,15813,1508,19
2023-12-11,20,992.11,6226,1305,83
2020-05-06,20,436.05,43005,968,4
2019-08-13,18,1359.4,35816,835,57
2019-09-27,12,1232.65,11627,660,13
2020-10-02,21,891.9,20958,1879,83
2020-01-02,15,360.01,41289,750,98
2020-08-29,14,942.17,42998,1945,47
2023-11-10,6,1557.0,44658,769,11
2019-07-04,7,125.75,29987,1706,1
2019-04-06,19,339.51,13054,157,50
2021-12-18,21,1551.28,41643,1442,34
2019-07-12,11,243.01,22035,577,31
2023-09-12,6,524.84,43072,803,30
2023-05-27,7,1070.65,22821,715,52
2019-11-22,16,1044.76,39712,1442,79
2023-05-24,3,1770.62,48970,159,79
2022-12-14,5,782.7,13165,1838,3
2021-06-03,20,1637.06,31519,1414,95
2020-12-19,17,920.79,21419,1234,45
2023-08-25,27,848.93,10317,1980,15
2022-09-09,21,1060.95,5176,1869,10
2023-08-24,28,302.02,41132,574,2
2019-03-10,22,924.34,9215,1399,22
2022-10-03,1,1153.62,36562,1212,47
2019-05-06,3,1073.65,41284,157,7
2020-10-21,26,950.06,13223,602,74
2021-02-07,18,1600.26,43700,259,21
2022-05-07,13,130.58,3715,964,43
2019-06-24,25,178.28,49364,779,69
2021-07-12,29,272.75,9969,1329,48
2022-03-30,22,952.42,41476,433,3
2023-12-26,6,1384.15,35156,1918,42
2020-08-14,2,1267.28,16801,1321,11
2023-05-10,26,1572.06,15415,1565,17
2022-06-30,2,231.67,31478,914,4
2023-01-14,11,1006.28,6329,1281,55
2023-04-02,25,749.6,28651,1908,69
2021-04-29,18,1677.28,22016,1717,66
2019-12-04,22,176.47,42362,845,12
2019-08-21,28,511.42,24578,1870,94
2020-03-27,26,1999.57,6664,1931,47
2020-04-28,13,1823.74,40076,716,94
2020-01-03,3,1150.96,42824,182,87
2021-05-28,10,562.06,17225,890,70
2019-01-18,21,1123.26,25422,1732,82
2020-02-12,14,1920.37,22344,1854,25
2023-02-23,20,370.62,46903,366,27
2023-05-06,18,1890.28,9608,849,7
2021-12-08,8,393.55,25429,653,6
2019-03-12,30,846.21,44962,189,32
2022-04-28,11,425.69,25938,898,0
2020-04-28,13,1163.92,3623,997,98
2021-07-20,26,264.87,29188,203,69
2023-08-30,29,1513.21,29023,1591,93
2022-07-25,30,1300.47,7768,1108,66
2023-02-19,24,1095.07,35622,136,55
2023-11-30,25,1881.48,41510,1036,65
2023-09-23,22,683.89,30015,240,31
2020-05-09,30,172.88,5317,1980,18
2022-04-29,13,420.45,37561,883,19
2023-11-09,20,1659.11,29403,834,83
2023-08-25,7,1681.37,34115,1434,97
2022-01-22,25,1708.17,36195,1421,31
2019-06-08,18,1208.42,4556,277,73
2020-07-14,6,1129.59,46542,1154,70
2019-02-12,23,306.82,30751,531,43
2020-12-30,10,649.63,35889,1779,39
2019-03-02,8,1313.35,5552,503,19
2023-03-17,26,1838.14,34301,1602,71
2023-09-15,19,354.24,4497,1758,4
2021-06-13,9,887.21,40460,969,85
2020-07-10,10,1650.56,41611,973,94
2022-12-07,20,1539.77,33067,635,35
2023-08-19,6,1788.86,49196,271,92
2019-12-31,29,152.38,17399,1085,18
2023-08-04,7,145.07,14904,1048,21
2019-06-21,6,363.06,5866,1474,48
2019-08-30,3,1702.16,6460,146,75
2023-08-17,21,1623.6,36650,1142,30
2022-06-13,12,946.09,8362,506,26
2020-07-10,6,131.09,2490,1796,85
2023-08-05,29,1224.27,37654,1985,24
2019-12-14,2,1118.84,15308,1723,86
2021-09-18,5,438.45,20801,119,79
2020-01-28,24,1815.5,25855,624,87
2021-01-17,10,688.97,32774,1349,10
2020-12-23,14,1303.67,46440,1855,70
2019-04-20,20,819.45,22813,1830,59
2021-03-12,30,611.07,24474,1494,49
2021-10-06,1,1173.57,36574,498,41
2021-04-06,21,321.95,23438,166,16
2023-10-03,6,1182.01,42650,1772,59
2019-06-29,1,182.92,43676,1416,63
2021-10-29,2,234.91,5543,1146,89
2019-06-05,7,1824.67,31310,386,86
2019-06-07,30,1774.66,45070,426,46
2020-07-11,4,1206.66,38705,130,56
2020-02-06,23,1303.28,11488,672,28
2023-03-08,2,423.29,2915,610,19
2020-04-01,13,1270.86,19312,1394,0
2020-08-24,15,290.79,34867,331,2
2023-03-10,20,1266.67,49950,682,33
2023-08-29,17,1707.41,3432,1006,6
2021-10-28,29,141.82,37915,1522,81
2023-05-04,27,1033.61,12254,216,54
2019-09-28,12,1049.09,41211,1095,2
2023-04-24,22,1532.21,27809,118,7
2020-05-26,12,890.42,38898,344,1
2022-07-13,17,1981.31,19877,1293,19
2023-10-26,22,419.29,25255,837,66
2023-06-29,7,777.58,22953,100,38
2023-04-17,29,1265.72,22078,1285,66
2021-06-07,7,1031.03,12629,1084,70
2021-08-06,7,1602.03,4139,386,43
2023-07-26,4,1535.16,44873,1458,50
2022-10-18,19,1942.96,35255,1519,0
2021-09-08,21,674.57,31634,1008,65
2019-09-05,7,342.59,41776,1949,23
2021-06-21,1,560.53,5241,1531,3
2023-11-20,29,350.28,26475,796,19
2021-01-04,2,304.38,20282,514,82
2019-12-22,30,1258.75,2875,1083,99
2020-08-29,1,1674.43,24150,1174,54
2019-11-11,3,1203.37,6411,1628,60
2022-09-06,16,501.0,10070,57,29
2022-10-22,1,1169.89,7283,1641,45
2023-12-19,7,1684.84,5309,712,47
2022-02-01,28,605.15,11253,733,44
2019-07-24,20,437.98,45972,89,57
2019-12-01,22,471.64,29230,954,21
2021-12-25,4,665.29,43215,872,56
2021-07-14,2,634.75,14751,664,48
2021-01-01,13,991.8,7045,202,83
2019-10-11,28,1730.64,7719,575,48
2020-04-27,9,1654.69,12383,557,46
2019-06-09,15,1635.28,32199,906,30
2022-02-25,7,1791.84,5228,747,74
2021-05-07,30,1494.93,28300,1650,70
2023-12-25,29,227.12,41339,573,63
2019-04-20,11,1645.37,48649,1159,25
2023-07-22,24,1195.42,9792,244,84
2021-01-23,3,940.08,45210,1149,27
2022-07-05,20,1786.75,33639,377,67
2022-06-22,15,512.88,21790,620,77
2021-01-06,9,608.02,25740,288,70
2022-09-17,3,744.54,45969,592,60
2023-03-06,7,1710.45,29919,1372,97
2020-04-25,13,1045.77,29632,1127,65
2022-04-04,24,301.07,10623,1528,0
2020-09-24,25,1998.85,19312,1730,32
2019-06-16,7,206.87,19273,1944,68
2022-05-13,26,439.13,32393,1338,74
2021-01-12,1,598.0,8161,463,38
2020-08-18,26,282.03,13085,428,50
2019-03-29,12,1345.64,26624,1824,88
2019-10-02,27,665.41,38316,1149,11
2019-10-17,24,1423.96,23411,1659,80
2022-10-18,23,1662.7,7421,1582,16
2022-03-20,28,249.24,22923,1318,94
2020-12-21,11,1412.16,13710,1573,85
2022-05-17,28,1555.55,35912,1585,24
2023-05-28,4,1365.5,6451,1108,61
2019-05-21,10,591.02,3849,112,39
2023-09-28,18,1029.94,34954,822,56
2019-09-19,19,366.31,42912,1431,71
2022-11-29,7,1070.32,2222,320,97
2019-06-21,5,1595.69,27722,275,74
2020-06-25,2,889.92,13821,1413,47
2022-11-24,29,734.75,37810,349,70
2019-09-15,7,1709.95,15948,1933,26
2020-06-02,19,535.29,35250,1974,81
2023-08-11,18,1551.09,7565,1818,92
2022-02-25,30,528.7,23165,1438,42
2020-07-18,11,861.68,40860,242,53
2022-05-07,18,1373.44,17365,1671,43
2023-04-14,25,1216.99,32960,612,41
2021-01-18,23,1299.64,22468,415,91
2021-08-10,29,1301.51,32179,1471,17
2023-12-30,11,1875.58,6021,663,93
2022-08-04,2,1262.37,24391,846,38
2020-05-06,2,921.71,10970,1463,47
2020-07-09,12,1046.92,17840,1007,27
2021-07-09,25,1422.16,8564,804,85
2022-01-04,18,225.77,20909,423,19
2023-03-11,9,1845.71,31316,269,4
2020-10-29,15,762.56,21094,206,91
2022-05-27,13,1985.96,44387,62,8
2020-10-16,12,1256.39,15810,393,34
2023-12-25,13,790.51,45895,1068,52
2022-03-11,6,491.67,6569,1639,47
2021-12-22,15,907.41,24532,960,35
2020-08-12,9,1858.65,19957,1517,54
2020-12-15,4,1026.87,31946,1630,60
2021-02-01,17,1425.7,20133,947,42
2019-11-01,8,1741.53,48519,356,76
2023-02-09,20,1311.51,42008,1452,91
2020-08-16,12,991.32,30966,1082,18
2021-12-04,24,1508.16,41684,338,31
2020-07-24,22,1007.47,9848,356,58
2019-03-22,21,1958.44,28625,1104,51
2020-12-25,26,603.25,49509,1051,41
2020-08-31,18,1749.81,9738,316,24
2022-01-26,3,1680.53,32533,804,29
2019-01-10,10,1653.88,3067,879,52
2019-10-06,10,1592.27,9092,1006,81
2021-11-10,11,1662.26,41171,1534,31
2022-08-20,26,1399.05,42373,343,45
2023-11-10,4,279.93,2216,677,93
2022-07-25,16,1797.08,21777,572,13
2021-05-21,30,1110.71,20718,1717,77
2022-06-15,26,821.6,13756,1868,74
2020-04-29,7,533.97,34785,1767,69
2023-12-01,25,457.78,19940,121,12
2022-12-21,30,1499.37,4118,1009,81
2019-09-26,6,315.18,2230,1958,69
2022-10-17,30,1603.44,20937,301,95
2022-07-27,1,436.1,9281,646,97
2019-07-16,9,688.04,47401,1887,89
2020-03-21,15,1876.16,6038,969,64
2021-12-20,2,987.41,19229,1629,59
2021-10-31,4,1968.94,21511,1368,11
2022-09-02,15,1030.9,7815,890,50
2023-03-07,27,1225.21,27281,899,47
2022-01-31,8,179.67,40102,1186,90
2023-06-19,30,129.08,37623,262,92
2019-12-11,26,462.31,12123,996,95
2019-10-14,7,640.22,47906,854,8
2022-07-13,25,163.56,46102,127,96
2020-05-11,7,130.22,3650,1054,72
2022-01-05,18,377.59,7253,255,2
2020-04-21,29,791.01,31261,1973,43
2021-03-19,15,1836.98,44006,1901,22
2021-12-04,3,943.76,34918,1967,50
2020-11-02,24,1356.99,13486,354,83
2021-09-26,4,813.11,34226,1628,3
2022-02-19,19,1087.46,40354,768,81
2021-06-07,17,532.01,27431,1570,62
2019-09-21,23,1479.75,44260,267,23
2022-06-21,19,1049.32,26358,1572,11
2021-12-01,22,1002.44,1220,1629,77
2019-11-02,21,383.97,48622,1672,95
2022-03-12,9,284.29,42539,421,13
2020-07-22,3,1072.7,42193,203,58
2019-09-23,20,270.22,27679,870,18
2020-04-13,19,1672.46,17681,1209,53
2023-02-06,14,1187.66,26221,751,10
2019-01-19,26,743.57,40755,1933,63
2023-09-20,11,1939.83,7788,1131,59
2021-03-11,5,1096.8,5293,1339,41
2019-03-12,18,1749.43,1131,807,73
2022-01-24,19,1359.24,11118,1276,93
2019-09-22,16,1021.7,17655,1917,15
2023-03-26,21,1669.3,34181,533,91
2020-01-19,9,1188.32,32188,1600,52
2021-12-11,5,1523.37,16624,107,37
2019-01-20,4,1261.96,16100,1509,77
2021-08-26,8,659.39,19627,155,41
2020-01-02,29,1024.71,41439,1621,16
2019-07-30,27,1803.16,40194,827,54
2020-02-06,7,1070.4,23926,189,60
2023-10-30,10,710.71,38283,1306,5
2020-12-02,11,222.26,18617,110,68
2021-07-03,25,1843.97,3712,960,65
2023-12-14,26,194.0,17150,1380,47
2020-03-02,7,152.94,33702,732,70
2023-08-23,19,1932.72,3784,1648,45
2022-07-18,29,326.51,18862,1741,73
2020-03-06,29,1783.47,41576,310,5
2022-08-31,23,322.57,29986,488,88
2023-06-07,11,1066.27,45496,1360,67
2022-10-29,18,950.16,19946,1536,33
2023-09-05,14,461.98,30088,1798,78
2022-01-23,13,521.33,48003,1473,71
2022-01-18,6,1154.78,12666,342,11
2019-03-27,18,1524.72,1585,1448,80
2022-07-19,19,1312.25,28163,763,26
2020-01-24,27,1653.92,6275,1132,5
2021-09-05,10,1500.54,49635,1516,54
2019-02-13,10,1855.8,24054,766,34
2020-05-11,22,1707.35,9576,1796,98
2020-11-16,25,574.76,39451,1203,63
2019-10-06,26,1994.32,4562,1357,59
2019-08-12,25,406.22,39250,748,70
2022-09-16,16,1631.3,33680,1116,3
2019-03-17,8,712.0,22406,823,72
2021-02-21,19,190.65,48209,1724,35
2019-09-21,16,568.71,8820,320,48
2019-04-23,27,202.7,19437,1750,40
2020-02-17,23,205.54,15136,1443,65
2022-04-18,15,1526.62,45956,169,95
2020-10-31,18,269.54,34840,1699,31
2020-04-15,15,989.32,17704,210,88
